name,frame,card_type,sub_type,cardmarket,tcgplayer,word_count,adds,banishes,negates,field_wipe,searches,recovers,leave_field_trigger,send_trigger,OPT,release
Allure Queen LV7,effect,Effect Monster,Spellcaster,3.84,4.12,65,False,False,False,False,False,False,False,False,True,2006-08-10
Alluring Mirror Split,spell,Spell Card,Continuous,0.16,0.22,73,False,False,False,False,False,True,False,False,True,2018-11-10
Allvain the Essence of Vanity,fusion,Fusion Monster,Fairy,0.08,0.12,3,False,False,False,False,False,False,False,False,False,2021-04-17
Ally Mind,normal,Normal Tuner Monster,Machine,0.19,0.07,41,False,False,False,False,False,False,False,False,False,2008-09-22
Ally of Justice Catastor,synchro,Synchro Monster,Machine,0.37,0.44,24,False,False,False,False,False,False,False,False,False,2008-04-12
Ally of Justice Clausolas,normal,Normal Monster,Machine,0.02,0.08,21,False,False,False,False,False,False,False,False,False,2008-04-12
Ally of Justice Core Destroyer,effect,Effect Monster,Machine,0.10,0.16,17,False,False,False,False,False,False,False,False,False,2010-02-20
Ally of Justice Cosmic Gateway,effect,Effect Monster,Machine,0.16,0.08,21,False,False,False,False,False,False,False,False,False,2008-09-22
Ally of Justice Cycle Reader,effect,Tuner Monster,Machine,0.91,0.18,26,False,True,False,False,False,False,False,False,False,2009-07-01
Ally of Justice Cyclone Creator,effect,Tuner Monster,Machine,1.56,1.05,32,False,False,False,False,False,False,False,False,True,2008-06-21
Ally of Justice Decisive Armor,synchro,Synchro Monster,Machine,0.36,0.23,101,False,False,False,False,False,False,False,True,True,2009-07-01
Ally of Justice Enemy Catcher,effect,Effect Monster,Machine,0.18,0.05,26,False,False,False,False,False,False,False,False,False,2008-09-22
Ally of Justice Field Marshal,synchro,Synchro Monster,Machine,0.25,0.09,40,False,False,False,False,False,False,False,True,False,2008-09-22
Ally of Justice Garadholg,effect,Effect Monster,Machine,0.05,0.07,16,False,False,False,False,False,False,False,False,False,2008-04-12
Ally of Justice Light Gazer,synchro,Synchro Monster,Machine,0.70,0.30,21,False,False,False,False,False,False,False,False,False,2008-06-24
Ally of Justice Nullfier,effect,Effect Monster,Machine,0.22,0.07,16,False,False,True,False,False,False,False,False,False,2008-09-22
Ally of Justice Omni-Weapon,effect,Effect Monster,Machine,0.26,0.08,38,False,False,False,False,False,False,False,True,False,2009-07-01
Ally of Justice Quarantine,effect,Effect Monster,Machine,0.12,0.10,7,False,False,False,False,False,False,False,False,False,2009-07-01
Ally of Justice Reverse Break,effect,Effect Monster,Machine,0.15,0.06,37,False,False,False,False,False,False,False,False,False,2008-12-04
Ally of Justice Rudra,effect,Effect Monster,Machine,0.05,0.07,16,False,False,False,False,False,False,False,False,False,2008-04-12
Ally of Justice Searcher,effect,Effect Monster,Machine,0.19,0.07,33,False,False,False,False,False,False,False,False,True,2008-09-22
Ally of Justice Thousand Arms,effect,Effect Monster,Machine,0.11,0.21,26,False,False,False,False,False,False,False,False,False,2008-06-24
Ally of Justice Thunder Armor,effect,Effect Monster,Machine,0.14,0.06,43,False,False,False,False,False,False,False,False,False,2008-09-22
Ally of Justice Unknown Crusher,effect,Effect Monster,Machine,0.13,0.21,15,False,False,False,False,False,False,False,False,False,2008-06-24
Ally of Justice Unlimiter,effect,Effect Monster,Machine,0.21,0.06,23,False,False,False,False,False,False,False,False,False,2008-12-04
Ally Salvo,effect,Effect Monster,Machine,0.19,0.32,25,False,False,False,False,False,False,False,True,False,2008-06-24
Aloof Lupine,effect,Effect Monster,Beast,0.18,0.21,74,True,True,False,False,False,False,False,False,True,2018-10-13
"Alpacaribou, Mystical Beast of the Forest",effect,Effect Monster,Beast,0.09,0.09,45,False,False,False,False,False,False,False,False,False,2011-12-17
Alpha Summon,trap,Trap Card,Normal,0.04,0.05,42,False,True,False,False,False,False,False,False,False,2022-11-05
Alpha The Electromagnet Warrior,effect,Effect Monster,Rock,1.63,2.91,62,True,False,False,False,False,False,False,False,True,2016-06-18
Alpha The Magnet Warrior,normal,Normal Monster,Rock,0.09,0.25,12,False,False,False,False,False,False,False,False,False,2000-07-13
"Alpha, the Master of Beasts",effect,Effect Monster,Beast,0.14,0.15,103,False,False,False,False,False,False,False,False,True,2020-08-08
Altar for Tribute,trap,Trap Card,Normal,0.16,0.18,30,False,False,False,False,False,False,False,True,False,2003-02-20
Altergeist Adminia,link,Link Monster,Spellcaster,0.00,0.42,81,False,False,False,False,False,False,False,True,True,2023-04-22
Altergeist Camouflage,trap,Trap Card,Normal,0.10,0.15,64,False,True,True,False,False,True,False,False,False,2017-07-08
Altergeist Dragvirion,synchro,Synchro Monster,Spellcaster,0.12,0.20,57,False,False,True,False,False,False,False,True,True,2019-01-12
Altergeist Emulatelf,trap,Trap Card,Continuous,0.06,0.13,50,False,False,False,False,False,False,False,False,False,2018-01-13
Altergeist Failover,trap,Trap Card,Continuous,0.14,0.11,60,True,True,False,False,False,True,False,False,True,2019-08-31
Altergeist Fifinellag,effect,Tuner Monster,Spellcaster,0.15,0.14,30,False,False,False,False,False,False,False,False,False,2019-01-12
Altergeist Fijialert,effect,Effect Monster,Spellcaster,0.26,0.16,68,False,False,False,False,False,False,False,False,True,2020-02-22
Altergeist Haunted Rock,trap,Trap Card,Continuous,0.16,0.35,83,False,False,True,False,False,False,False,True,True,2019-01-12
Altergeist Hexstia,link,Link Monster,Spellcaster,0.04,0.13,82,True,False,True,False,False,False,False,True,True,2017-10-14
Altergeist Kidolga,link,Link Monster,Spellcaster,0.07,0.18,70,True,False,False,False,False,True,False,False,False,2018-01-13
Altergeist Kunquery,effect,Effect Monster,Spellcaster,0.08,0.08,60,False,False,True,False,False,False,False,False,False,2017-07-08
Altergeist Malwisp,effect,Tuner Monster,Spellcaster,0.26,0.19,67,True,False,False,False,False,True,False,False,True,2023-04-22
Altergeist Manifestation,trap,Trap Card,Normal,0.18,0.26,64,True,True,False,False,False,True,True,False,True,2017-10-14
Altergeist Marionetter,effect,Effect Monster,Spellcaster,0.04,0.12,70,False,False,False,False,False,True,False,True,True,2017-07-08
Altergeist Meluseek,effect,Effect Monster,Spellcaster,0.03,0.13,65,True,False,False,False,False,False,False,True,True,2017-07-08
Altergeist Memorygant,link,Link Monster,Spellcaster,1.62,0.72,85,False,True,False,False,False,True,False,False,True,2020-02-22
Altergeist Multifaker,effect,Effect Monster,Spellcaster,0.10,0.09,68,False,False,False,False,False,False,False,False,True,2018-01-13
Altergeist Peritrator,effect,Effect Monster,Spellcaster,0.21,0.14,64,False,False,False,False,False,False,False,True,True,2023-04-22
Altergeist Pixiel,effect,Effect Monster,Spellcaster,0.03,0.10,40,True,False,False,False,False,False,False,True,True,2018-01-13
Altergeist Pookuery,effect,Effect Monster,Spellcaster,1.43,0.84,82,True,False,False,False,False,True,False,False,True,2020-02-22
Altergeist Primebanshee,link,Link Monster,Spellcaster,0.08,0.15,68,True,False,False,False,False,True,False,True,True,2017-07-08
Altergeist Protocol,trap,Trap Card,Continuous,0.06,0.13,55,False,False,True,False,False,False,False,True,True,2017-07-08
Altergeist Revitalization,trap,Trap Card,Normal,0.13,0.11,44,False,True,False,False,False,True,False,False,False,2023-04-22
Altergeist Silquitous,effect,Effect Monster,Spellcaster,0.04,0.08,64,True,False,False,False,False,True,False,True,True,2017-07-08
Altitude Knight,effect,Effect Monster,Warrior,0.04,0.08,26,False,False,False,False,False,False,False,True,True,2013-02-16
Aluber the Jester of Despia,effect,Effect Monster,Fairy,4.00,2.68,94,True,False,True,False,False,True,True,False,False,2021-04-17
Alviss of the Nordic Alfar,effect,Effect Monster,Spellcaster,0.09,0.25,105,False,True,False,False,False,True,False,True,False,2019-09-14
Amabie,effect,Effect Monster,Fairy,2.69,2.47,21,False,False,False,False,False,False,False,False,False,2021-02-13
Amano-Iwato,effect,Spirit Monster,Rock,0.29,0.85,36,False,False,False,False,False,False,False,False,True,2017-07-08
Amanokujaki,effect,Tuner Monster,Fiend,0.06,0.06,59,False,False,False,False,False,False,False,False,True,2020-10-31
Amarylease,effect,Effect Monster,Plant,0.10,0.11,35,False,True,False,False,False,False,False,False,True,2012-11-17
Amaterasu,effect,Spirit Monster,Fairy,0.30,0.23,68,False,True,False,False,False,False,False,False,True,2016-04-09
Amatsu-Okami of the Divine Peaks,link,Link Monster,Dragon,52.18,0.00,27,False,False,False,False,False,False,False,False,False,2018-08-05
Amaze Attraction Cyclo-Coaster,trap,Trap Card,Normal,0.80,0.88,85,True,False,False,False,False,False,False,True,True,2021-01-16
Amaze Attraction Horror House,trap,Trap Card,Normal,1.63,1.00,75,False,False,True,False,False,False,False,False,True,2021-01-16
Amaze Attraction Majestic Merry-Go-Round,trap,Trap Card,Normal,0.04,0.04,78,False,False,False,False,False,False,False,True,False,2021-01-16
Amaze Attraction Rapid Racing,trap,Trap Card,Normal,0.12,0.07,95,False,False,False,False,False,False,False,False,True,2021-01-16
Amaze Attraction Thrill Train,trap,Trap Card,Normal,0.14,0.03,82,False,True,False,False,False,True,False,False,True,2022-04-23
Amaze Attraction Viking Vortex,trap,Trap Card,Normal,0.15,0.07,79,False,False,True,False,False,False,False,False,True,2021-04-17
Amaze Attraction Wonder Wheel,trap,Trap Card,Normal,0.06,0.04,85,False,False,False,False,False,False,False,False,True,2021-01-16
Amazement Abomination Arlekino,effect,Effect Monster,Psychic,0.11,0.06,94,True,False,False,False,False,False,False,False,True,2023-01-14
Amazement Administrator Arlekino,effect,Effect Monster,Psychic,4.27,2.59,94,False,True,False,False,False,True,False,False,True,2021-01-16
Amazement Ambassador Bufo,effect,Effect Monster,Beast,0.12,0.08,71,False,False,False,False,False,True,False,False,True,2021-01-16
Amazement Assistant Delia,effect,Effect Monster,Machine,0.28,0.21,58,False,False,False,False,False,False,False,True,True,2021-04-17
Amazement Attendant Comica,effect,Effect Monster,Machine,0.77,1.21,58,False,False,False,False,False,False,False,False,True,2021-01-16
Amazement Family Faces,trap,Trap Card,Normal,0.29,0.19,63,False,False,False,False,False,False,False,False,False,2021-01-16
Amazement Precious Park,spell,Spell Card,Field,0.31,0.16,68,False,True,False,False,False,True,False,True,True,2021-01-16
Amazement Special Show,spell,Spell Card,Quick-Play,0.15,0.06,39,False,False,False,False,False,False,False,False,False,2021-01-16
Amazing Pendulum,spell,Spell Card,Normal,0.03,0.13,34,True,False,False,False,False,False,False,False,False,2016-07-09
Amazing Time Ticket,spell,Spell Card,Quick-Play,2.47,1.68,52,True,False,False,False,False,False,False,False,False,2021-01-16
Amazon of the Seas,normal,Normal Monster,Fish,0.54,2.84,18,False,False,False,False,False,False,False,False,False,1999-08-26
Amazoness Archer,effect,Effect Monster,Warrior,0.12,0.44,11,False,False,False,False,False,False,False,False,False,2001-04-19
Amazoness Archers,trap,Trap Card,Normal,0.17,0.26,41,False,False,False,False,False,False,False,False,False,2002-09-19
Amazoness Augusta,fusion,Fusion Monster,Warrior,0.11,0.07,83,False,False,False,False,False,False,False,False,True,2022-05-21
Amazoness Baby Tiger,effect,Effect Monster,Beast,2.15,0.46,64,False,False,False,False,False,True,False,False,True,2017-06-03
Amazoness Blowpiper,effect,Effect Monster,Warrior,0.25,0.39,23,False,False,False,False,False,False,False,False,False,2002-09-19
Amazoness Call,spell,Spell Card,Quick-Play,0.47,0.68,71,True,True,False,False,False,True,False,True,False,2017-06-03
Amazoness Chain Master,effect,Effect Monster,Warrior,0.18,0.24,32,True,False,False,False,False,False,False,True,False,2001-07-31
Amazoness Empress,fusion,Fusion Monster,Warrior,0.21,0.60,73,False,False,False,False,False,False,True,False,False,2017-05-13
Amazoness Fighter,effect,Effect Monster,Warrior,0.14,0.25,10,False,False,False,False,False,False,False,False,False,2002-09-19
Amazoness Fighting Spirit,spell,Spell Card,Continuous,0.12,0.24,20,False,False,False,False,False,False,False,False,False,2010-04-17
Amazoness Golden Whip Master,effect_pendulum,Pendulum Effect Monster,Warrior,0.04,0.08,122,False,False,False,False,False,True,False,False,True,2022-05-21
Amazoness Hall,trap,Trap Card,Continuous,0.13,0.12,87,True,False,False,False,False,True,False,False,True,2022-06-11
Amazoness Heirloom,spell,Spell Card,Equip,0.13,0.27,30,False,False,False,False,False,False,False,False,True,2011-09-17
Amazoness Hot Spring,trap,Trap Card,Continuous,0.16,0.13,69,True,False,False,False,False,False,False,False,True,2022-06-11
Amazoness Onslaught,trap,Trap Card,Continuous,0.16,0.63,92,False,True,False,False,False,True,True,True,True,2017-06-03
Amazoness Paladin,effect,Effect Monster,Warrior,0.14,0.24,11,False,False,False,False,False,False,False,False,False,2002-09-19
Amazoness Pet Liger,fusion,Fusion Monster,Beast,0.15,0.31,66,False,False,False,False,False,False,False,False,False,2017-05-13
Amazoness Pet Liger King,fusion,Fusion Monster,Beast,0.09,0.07,79,False,False,False,False,False,True,False,False,True,2022-05-21
Amazoness Princess,effect,Effect Monster,Warrior,1.71,2.79,80,True,False,False,False,False,False,False,True,True,2017-06-03
Amazoness Queen,effect,Effect Monster,Warrior,1.74,0.41,9,False,False,False,False,False,False,False,False,False,2010-04-17
Amazoness Sage,effect,Effect Monster,Warrior,0.03,0.25,26,False,False,False,False,False,False,False,False,False,2010-04-17
Amazoness Scouts,effect,Effect Monster,Warrior,0.18,0.26,30,False,False,False,False,False,False,False,False,False,2011-09-17
Amazoness Secret Arts,spell,Spell Card,Quick-Play,0.02,0.09,75,False,True,False,False,False,True,False,True,False,2022-05-21
Amazoness Shamanism,trap,Trap Card,Normal,0.11,0.09,38,False,False,False,False,False,False,False,False,False,2011-09-17
Amazoness Silver Sword Master,effect_pendulum,Pendulum Effect Monster,Warrior,0.02,0.05,126,True,False,False,False,False,True,False,False,True,2022-05-21
Amazoness Spellcaster,spell,Spell Card,Normal,0.19,0.25,26,False,False,False,False,False,False,False,False,False,2002-09-19
Amazoness Spiritualist,effect,Effect Monster,Warrior,0.10,0.08,81,True,False,False,False,False,False,False,False,True,2022-05-21
Amazoness Spy,effect,Effect Monster,Warrior,0.07,0.21,64,False,False,False,False,False,True,False,True,True,2017-05-13
Amazoness Swords Woman,effect,Effect Monster,Warrior,0.07,0.27,16,False,False,False,False,False,False,False,False,False,2002-09-19
Amazoness Tiger,effect,Effect Monster,Beast,0.18,0.24,29,False,False,False,False,False,False,False,False,False,2002-09-19
Amazoness Trainee,effect,Effect Monster,Warrior,0.09,0.16,34,False,False,False,False,False,False,False,False,False,2010-04-17
Amazoness Village,spell,Spell Card,Field,0.08,0.24,49,False,False,False,False,False,False,False,True,True,2010-04-17
Amazoness War Chief,effect,Effect Monster,Warrior,0.09,0.09,66,False,False,False,False,False,False,False,False,True,2022-05-21
Amazoness Willpower,trap,Trap Card,Continuous,0.15,0.24,44,False,False,False,False,False,False,False,False,False,2010-04-17
Ambitious Gofer,effect,Effect Monster,Fiend,0.11,0.19,31,False,False,True,False,False,False,False,False,True,2010-04-17
Ambulance Rescueroid,fusion,Fusion Monster,Machine,0.02,0.09,43,False,False,False,False,False,False,False,True,True,2006-05-18
Ambulanceroid,effect,Effect Monster,Machine,0.08,0.12,18,True,False,False,False,False,False,False,False,False,2006-05-18
Ambush Fangs,trap,Trap Card,Normal,0.05,0.27,33,False,False,True,False,False,False,False,False,False,2007-05-12
Ameba,effect,Effect Monster,Aqua,0.14,0.12,41,False,False,False,False,False,False,False,False,False,2000-04-20
Amores of Prophecy,effect,Effect Monster,Spellcaster,0.09,0.15,25,False,False,False,False,False,False,False,False,True,2012-04-14
"Amorphactor Pain, the Imagination Dracoverlord",ritual,Ritual Effect Monster,Dragon,0.09,0.04,68,True,False,True,False,False,False,False,True,False,2016-01-09
Amorphage Envy,effect_pendulum,Pendulum Effect Monster,Dragon,0.19,0.22,71,False,False,False,False,False,False,False,False,True,2016-01-09
Amorphage Gluttony,effect_pendulum,Pendulum Effect Monster,Dragon,0.19,0.25,66,False,False,False,False,False,False,False,False,True,2016-01-09
Amorphage Goliath,effect_pendulum,Pendulum Effect Monster,Dragon,0.21,0.21,53,False,True,False,False,False,False,False,True,True,2016-01-09
Amorphage Greed,effect_pendulum,Pendulum Effect Monster,Dragon,0.26,0.29,71,False,False,False,False,False,False,False,False,True,2016-01-09
Amorphage Infection,spell,Spell Card,Continuous,0.17,0.15,60,True,False,False,False,False,False,False,False,True,2016-01-09
Amorphage Lechery,effect_pendulum,Pendulum Effect Monster,Dragon,0.21,0.18,71,False,False,False,False,False,False,False,False,True,2016-01-09
